L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
0.08053637695312324,0.004054321289062673,0.08428784179687603,0.18112463378906157,0.08048712158202952,0.00410559082031269,0.08291125488281297,0.09282165527343804
0.08034374999999815,0.0040664978027345495,0.08394186401367194,0.17900070190429493,0.08027719116210781,0.004071075439453297,0.08268557739257831,0.09404772949218738
0.08011807250976427,0.004083709716797055,0.08380718994140704,0.17715005493163616,0.08005773925781111,0.004046630859375172,0.08253341674804696,0.0929640197753896
0.07992791748046711,0.004070709228515819,0.083523376464845,0.1749348449707063,0.07994439697265479,0.004061279296875175,0.08241018676757819,0.09201763916015503
0.07984707641601431,0.004022827148437668,0.08341891479492312,0.17300198364257952,0.07972933959960798,0.004055145263672047,0.08224649047851551,0.09105606079101372
0.07966232299804557,0.00406787109375017,0.0832749938964851,0.1712381286621107,0.07970004272460804,0.0040615539550783,0.08206988525390616,0.09007699584960724
0.07945385742187354,0.004106597900390819,0.08309967041015712,0.16964666748046925,0.07944021606445167,0.0040656738281251706,0.08188833618164028,0.08902633666992016
0.07931213378906071,0.004096160888672052,0.08289257812500045,0.16763223266601762,0.07926535034179547,0.004104492187500185,0.08173873901367108,0.0882246093750009
0.07919778442382655,0.004110534667968939,0.08272485351562527,0.16601220703125202,0.07907720947265465,0.004123535156250185,0.08159445190429623,0.08723950195312657
0.07909249877929526,0.004121154785156438,0.08261920166015638,0.1643242492675787,0.07897045898437352,0.004112365722656433,0.08135751342773352,0.08627352905273548
0.07892266845702957,0.004094787597656438,0.08244049072265637,0.16273297119140492,0.07877178955078036,0.004118957519531435,0.0812160644531242,0.08529849243164113
0.07876702880859265,0.004081420898437677,0.08237878417968766,0.16102084350585705,0.07865460205078005,0.0040922241210939285,0.08101528930663972,0.08444128417968734
0.07862512207031146,0.004112091064453319,0.08220657348632784,0.15955169677734207,0.07854656982421776,0.004138092041015819,0.0809497375488268,0.08363204956054812
0.07846325683593637,0.004107788085937683,0.08210833740234362,0.15810516357422064,0.07846224975585853,0.004111907958984562,0.08081762695312379,0.0827637634277347
0.07837060546874909,0.004106140136718936,0.08196075439453114,0.15651708984374973,0.07834643554687405,0.004121612548828311,0.08074392700195175,0.08200158691406267
0.07824334716796776,0.004139282226562697,0.08188714599609316,0.15514068603515513,0.07822943115234274,0.00415264892578145,0.08065109252929506,0.0812001342773427
