L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
0.039064453124999766,0.0005485839843750208,0.010068969726562882,0.040277343749999785,-0.0009942626953125377,0.0011466064453125435,-0.00033068847656251253,0.0011971435546875454
0.041811767578124756,0.0004984130859375189,0.009986572265625378,0.040560058593749726,-0.0009931640625000376,0.0011949462890625453,-0.00032080078125001216,0.0012359619140625468
0.041884643554687254,0.0005035400390625191,0.009851074218750373,0.0402011718749999,-0.0009975585937500378,0.0011542968750000437,-0.0003039550781250115,0.0012432861328125471
0.04152062988281226,0.000553710937500021,0.01003234863281288,0.040531494140624916,-0.0009656982421875366,0.0011129150390625422,-0.00044787597656251697,0.0012249755859375464
0.041327636718749734,0.0005496826171875208,0.009829101562500372,0.040705810546874804,-0.0010477294921875397,0.001160156250000044,-0.0003120117187500118,0.001213623046875046
0.040995849609374704,0.0005676269531250215,0.01001513671875038,0.04070031738281218,-0.001000854492187538,0.0011542968750000437,-0.0003482666015625132,0.0012436523437500471
0.04161657714843725,0.0005255126953125199,0.009960937500000377,0.04024072265625003,-0.0009829101562500372,0.0011407470703125432,-0.00037316894531251414,0.001214355468750046
0.041905517578124905,0.0005156250000000195,0.009953979492187877,0.04078051757812488,-0.001000854492187538,0.0011553955078125438,-0.0002922363281250111,0.001239257812500047
0.04240502929687476,0.0005742187500000218,0.009950683593750377,0.04048754882812481,-0.0010257568359375389,0.0011759033203125446,-0.00032849121093751245,0.001242553710937547
0.0416682128906247,0.0005383300781250204,0.009996459960937879,0.04043627929687475,-0.001030151367187539,0.0011422119140625433,-0.0002980957031250113,0.0012333984375000467
0.04168981933593732,0.0005086669921875193,0.009966064453125378,0.04025024414062493,-0.0010136718750000384,0.0011477050781250435,-0.00034423828125001305,0.0012220458984375463
0.04161364746093735,0.0005566406250000211,0.01001586914062538,0.04056555175781232,-0.0009722900390625368,0.001136352539062543,-0.0003409423828125129,0.0012271728515625465
0.04174548339843723,0.0004782714843750181,0.009715576171875368,0.04052270507812478,-0.001001953125000038,0.0011301269531250428,-0.00032080078125001216,0.0011315917968750429
0.04138586425781222,0.0005731201171875217,0.009887329101562875,0.04001037597656246,-0.0010382080078125393,0.0011737060546875445,-0.00033068847656251253,0.0012630615234375479
0.04171691894531225,0.000553344726562521,0.009888061523437875,0.04008544921874977,-0.001002319335937538,0.0011451416015625434,-0.0003819580078125145,0.0012176513671875461
0.041725708007812334,0.0005042724609375191,0.009914794921875376,0.03994079589843738,-0.0010521240234375399,0.0011550292968750438,-0.00038708496093751467,0.001237426757812547
0.041972167968749766,0.00052880859375002,0.009846313476562873,0.040232299804687364,-0.001031982421875039,0.0011260986328125427,-0.00036291503906251375,0.001265625000000048
0.04146789550781234,0.0005046386718750191,0.010116577148437883,0.04012866210937489,-0.001005249023437538,0.0011304931640625428,-0.000342407226562513,0.0012604980468750478
