L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
-0.0028974609374994575,0.002033203125000077,-0.002545898437499493,-0.02630273437499949,-0.0026118164062494606,0.001981933593750075,-0.0027216796874994717,-0.031964355468749435
-0.0020742187499995374,0.0019921875000000755,-0.002074218749999489,-0.026739257812499292,-0.0017739257812495746,0.0020214843750000766,-0.0021210937499996432,-0.032181152343749526
-0.002386230468749473,0.0019716796875000747,-0.001999511718749819,-0.026941406249999307,-0.0025092773437494567,0.002033203125000077,-0.0019570312499995676,-0.031955566406249435
-0.0018149414062496039,0.001954101562500074,-0.0013403320312497871,-0.027002929687499268,-0.002624999999999489,0.001976074218750075,-0.002702636718749471,-0.03187207031249943
-0.0019189453124995454,0.0019643554687500744,-0.001946777343749824,-0.026953124999999287,-0.0027202148437494855,0.0020390625000000773,-0.0025898437499994598,-0.031710937499999425
-0.0019394531249994768,0.0019482421875000738,-0.0020288085937497924,-0.026557617187499327,-0.002686523437499512,0.001983398437500075,-0.002059570312499606,-0.03187792968749943
-0.0019995117187495484,0.001977539062500075,-0.0022397460937498143,-0.026709960937499333,-0.001965820312499575,0.0019716796875000747,-0.0025708007812494937,-0.03217675781249944
-0.0027158203124994576,0.0019936523437500756,-0.001993652343749777,-0.02687695312499927,-0.0017006835937494955,0.0019907226562500754,-0.002419921874999509,-0.032220703124999445
-0.0025048828124994704,0.0019614257812500743,-0.002102050781249809,-0.02665869140624931,-0.0022236328124995847,0.001952636718750074,-0.002857910156249484,-0.03176074218749943
-0.002786132812499467,0.002028808593750077,-0.002280761718749774,-0.026731933593749382,-0.0024257812499994744,0.0019584960937500742,-0.0020375976562495637,-0.031124999999999403
-0.002110839843749518,0.0019848632812500752,-0.002166503906249506,-0.026717285156249326,-0.0018486328124995566,0.002027343750000077,-0.0021870117187495833,-0.031996582031249436
-0.002551757812499472,0.002033203125000077,-0.001870605468749842,-0.026794921874999295,-0.002623535156249482,0.0020668945312500783,-0.0025385742187494925,-0.03183691406249943
-0.0026586914062494763,0.0020654296875000783,-0.0025385742187494925,-0.02670263671874925,-0.0026367187499994477,0.002008300781250076,-0.002021484374999556,-0.03234521484374945
-0.0026147460937494885,0.0019438476562500737,-0.0026572265624995248,-0.026853515624999248,-0.002600097656249488,0.0020727539062500785,-0.0019687499999995403,-0.032204589843749444
-0.0023540039062494925,0.0019995117187500758,-0.0025913085937495015,-0.027112792968749258,-0.002011230468749514,0.001929199218750073,-0.002516601562499464,-0.03240673828124945
-0.002859374999999491,0.002027343750000077,-0.0033837890624995037,-0.02662792968749935,-0.002412597656249474,0.002036132812500077,-0.0020903320312495657,-0.031727050781249426
-0.002087402343749524,0.0019702148437500747,-0.0025473632812495137,-0.02647705078124938,-0.0015512695312494829,0.0020507812500000777,-0.0024257812499994674,-0.03111474609374946
-0.0021738281249994926,0.0019731445312500748,-0.0026894531249994774,-0.026345214843749576,-0.0019335937499995182,0.002008300781250076,-0.0016025390624995611,-0.031715332031249426
-0.0019687499999995334,0.002000976562500076,-0.001995117187499805,-0.02654296874999936,-0.0028740234374994844,0.0021020507812500797,-0.0013081054687495708,-0.03208593749999944
-0.002352539062499527,0.0020654296875000783,-0.0028916015624995198,-0.026648437499999268,-0.002542968749999472,0.0020244140625000767,-0.0023115234374995533,-0.03158935546874942
-0.0021093749999995734,0.0019877929687500753,-0.0025634765624994796,-0.02642871093749939,-0.001845703124999494,0.001974609375000075,-0.002644042968749462,-0.03183691406249943
-0.0018691406249995157,0.001955566406250074,-0.0015483398437500587,-0.026501953124999228,-0.0020302734374995357,0.0020244140625000767,-0.001173339843749524,-0.03209912109374944
-0.00198486328124952,0.0020419921875000774,-0.001977539062499735,-0.0266425781249994,-0.0019921874999995204,0.0020200195312500765,-0.002069824218749537,-0.03183251953124943
-0.0024008789062494665,0.0020185546875000765,-0.002368652343749486,-0.026411132812499502,-0.0026323242187494475,0.002011230468750076,-0.002891601562499471,-0.031935058593749434
-0.002292480468749504,0.002002441406250076,-0.001979003906249742,-0.02656494140624934,-0.0018911132812494957,0.002058105468750078,-0.0025327148437494645,-0.03186767578124943
-0.0019570312499995607,0.0019921875000000755,-0.002116699218749768,-0.02652099609374932,-0.0017607421874995255,0.0020478515625000776,-0.0025136718749994708,-0.031423828124999414
-0.002292480468749504,0.001983398437500075,-0.001825195312499757,-0.02619433593749952,-0.0018720703124994742,0.001977539062500075,-0.0017607421874995047,-0.03150878906249942
-0.0017841796874995194,0.002005371093750076,-0.002756835937499501,-0.02598046874999982,-0.0024843749999994835,0.0020405273437500773,-0.0025107421874994776,-0.03158349609374942
-0.002705566406249457,0.0020507812500000777,-0.0026176757812494886,-0.0262675781249994,-0.0019965820312495206,0.0019863281250000753,-0.0026689453124994628,-0.03131542968749941
-0.002160644531249499,0.0020405273437500773,-0.0019555664062496717,-0.026365722656249556,-0.0020639648437495023,0.002033203125000077,-0.0018969726562495098,-0.0310312499999994
-0.0021005859374995176,0.0020405273437500773,-0.00204931640624971,-0.026226562499999648,-0.00284033203124949,0.0020756835937500787,-0.002248535156249551,-0.03150439453124942
-0.0016215820312495272,0.0020244140625000767,-0.0019541015624996924,-0.026044921874999592,-0.0016259765624994926,0.0020229492187500767,-0.00204931640624946,-0.0310546874999994
-0.0020068359374995,0.001974609375000075,-0.0024902343749994907,-0.025998046874999813,-0.0021372070312494773,0.001979003906250075,-0.002544433593749472,-0.031221679687499407
-0.002354003906249555,0.0019687500000000746,-0.00283593749999949,-0.026373046874999445,-0.00269824218749945,0.0020683593750000784,-0.0026030273437494603,-0.03174755859374943
-0.002301269531249525,0.0020156250000000764,-0.002104980468749705,-0.02620312499999969,-0.0020463867187494947,0.0020156250000000764,-0.001967285156249436,-0.03149267578124942
-0.001939453124999567,0.002030273437500077,-0.0022045898437497713,-0.02609326171874972,-0.0021708984374994925,0.0020668945312500783,-0.002452148437499496,-0.030829101562499392
-0.0017636718749995534,0.002090332031250079,-0.002109374999999726,-0.02586474609374996,-0.002865234374999512,0.002036132812500077,-0.0021884765624995348,-0.03139746093749941
-0.0019746093749995128,0.0019965820312500757,-0.0026132812499995092,-0.02603466796874984,-0.0025327148437494784,0.0020463867187500775,-0.002276367187499573,-0.03132421874999941
-0.0018105468749995135,0.0020170898437500764,-0.002044921874999703,-0.026015624999999737,-0.00212695312499947,0.0020141601562500763,-0.0020698242187494886,-0.0310473632812494
-0.0016889648437494742,0.0020141601562500763,-0.0018793945312497035,-0.026030273437499835,-0.002894531249999513,0.002083007812500079,-0.0020346679687495497,-0.0310869140624994
-0.0011206054687494596,0.0020390625000000773,-0.001863281249999689,-0.02568017578125016,-0.0023862304687494937,0.002034667968750077,-0.0025297851562494852,-0.03150732421874942
-0.002288085937499483,0.002000976562500076,-0.002172363281249673,-0.026107910156249775,-0.0024199218749994603,0.002009765625000076,-0.0018471679687495704,-0.03149560546874942
-0.0018295898437494656,0.0020185546875000765,-0.0022470703124997313,-0.026157714843749673,-0.0025605468749994864,0.0020522460937500778,-0.0018706054687495088,-0.03138867187499941
-0.0021152343749994695,0.002034667968750077,-0.0019804687499997142,-0.026097656249999636,-0.002062499999999523,0.002034667968750077,-0.0019790039062494783,-0.03136669921874941
-0.002185546874999507,0.002000976562500076,-0.0023291015624997344,-0.025760742187500053,-0.0020200195312495006,0.0020126953125000763,-0.0025576171874994863,-0.03132275390624941
