L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
11.92,35.96,133.95,20.16,16.72,115.32,nan,113.03
8.02,34.46,135.02,22.88,15.04,113.78,nan,113.22
7.29,34.16,135.21,19.99,16.97,115.4,nan,113.33
