L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
100.13,68.71,102.65,62.56,77.21,67.96,68.84,102.87
100.27,68.76,102.27,63.76,76.8,66.99,73.1,63.28
100.42,68.26,103.16,63.64,77.29,66.94,73.04,63.3
99.5,69.2,101.97,62.51,77.29,67.58,73.21,63.31
99.41,68.9,102.81,63.08,77.22,67.87,73.02,63.03
99.66,69.79,102.88,62.86,76.92,67.29,72.79,63.55
99.53,69.24,102.26,63.49,76.94,66.73,73.06,63.39
99.03,69.1,103.23,63.07,77.09,67.83,72.99,63.75
99.35,69.0,103.51,62.62,77.21,67.12,73.04,63.46
99.49,68.31,101.58,62.92,77.39,66.95,73.13,62.93
99.08,68.93,103.59,64.21,77.0,67.81,73.06,62.99
99.05,68.6,102.8,63.33,77.09,66.89,73.12,63.71
99.15,68.08,102.42,63.74,77.21,67.06,72.85,62.74
99.86,69.06,102.53,63.73,77.11,68.39,72.63,63.01
99.67,68.91,102.51,63.18,76.92,66.72,72.66,63.44
99.44,67.78,101.1,64.03,76.86,67.38,72.66,63.18
99.55,69.25,102.82,63.48,76.93,67.62,72.95,63.45
98.69,68.09,102.55,63.76,76.73,67.45,72.53,63.19
99.31,68.83,102.9,62.61,77.66,67.91,72.96,63.64
99.34,68.12,103.06,63.44,77.06,67.68,72.61,63.43
99.74,68.3,102.37,64.5,76.59,67.09,72.89,63.32
99.03,69.13,102.32,63.04,76.83,67.49,72.68,63.0
98.55,68.94,102.43,63.56,76.99,67.97,73.0,63.66
98.49,68.0,102.41,63.05,76.68,66.97,72.48,63.21
98.37,68.01,103.63,63.2,76.88,67.42,72.99,63.08
99.46,69.22,103.86,64.16,76.82,67.13,72.86,63.42
99.27,68.36,102.17,64.0,77.09,66.13,72.84,62.95
98.83,69.0,102.32,63.84,76.7,67.44,72.65,62.93
100.05,69.34,101.82,62.79,76.85,67.14,73.09,63.28
99.9,68.48,102.16,63.91,76.87,67.94,72.87,63.31
99.21,69.08,102.34,63.42,77.1,67.06,72.92,63.17
99.96,68.0,101.46,64.23,76.79,67.32,73.0,63.53
99.5,68.4,102.94,63.47,76.75,67.01,72.89,62.94
98.88,69.29,102.26,63.09,76.9,66.96,72.96,62.93
100.63,69.55,103.16,62.9,76.73,67.45,72.79,63.32
99.46,68.91,102.24,64.09,76.87,67.34,72.87,63.48
98.9,67.93,101.74,63.78,76.57,66.42,72.77,63.2
100.73,68.26,101.59,63.28,76.75,67.33,72.68,63.47
98.82,68.94,102.15,63.8,76.86,66.85,72.52,63.58
100.03,68.87,102.19,64.24,77.04,66.07,72.8,63.48
97.81,68.54,102.33,62.62,76.7,67.46,72.83,63.46
99.86,69.01,101.84,62.43,76.54,67.48,72.65,63.18
99.02,68.07,102.5,62.91,76.38,67.08,72.74,63.42
99.91,68.38,103.54,63.82,76.61,67.23,72.88,63.62
99.3,69.18,103.18,62.19,76.68,67.67,72.68,63.48
99.6,68.36,102.02,63.7,76.86,67.17,72.91,63.39
100.76,68.43,102.31,63.86,76.53,67.56,72.6,63.24
100.31,69.0,101.57,63.82,76.42,66.67,72.67,63.1
100.32,69.04,102.66,63.82,76.35,66.59,72.78,63.39
100.85,68.05,102.46,62.56,76.84,67.23,72.92,63.19
99.35,68.37,102.86,63.27,76.58,67.33,72.7,63.29
99.41,69.67,103.03,63.18,76.57,66.9,72.68,63.43
99.6,67.53,102.19,64.27,76.69,67.36,72.42,63.23
98.53,68.05,102.77,64.21,76.52,67.7,72.78,63.41
99.14,68.67,103.17,63.09,76.74,66.84,72.51,63.15
98.26,68.94,102.97,62.5,76.73,67.88,72.35,63.38
99.43,68.91,102.99,63.41,76.52,68.14,72.49,63.22
99.68,68.82,101.03,63.41,76.4,67.82,72.65,63.43
100.3,68.65,103.5,64.0,76.53,66.85,72.86,63.01
99.75,68.49,103.36,64.42,76.51,66.89,72.65,63.32
99.58,68.54,102.52,64.95,76.87,67.17,72.73,63.37
