L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
72.48,140.52,63.57,129.93,63.92,29.43,61.89,25.42
72.47,140.69,63.64,130.38,63.53,31.83,62.42,33.09
