L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
55.05,nan,52.15,nan,16.45,39.63,38.73,2.3
45.55,nan,53.06,nan,20.82,42.85,39.42,23.17
52.65,nan,53.87,nan,22.52,43.72,39.34,21.3
49.31,nan,49.65,nan,23.05,43.82,39.38,19.96
49.98,nan,49.85,nan,21.28,43.55,39.26,19.92
49.52,nan,54.96,nan,23.39,46.11,40.48,34.54
49.18,nan,50.6,nan,24.54,46.4,40.83,31.8
52.25,nan,51.81,nan,14.5,46.08,40.44,34.17
49.39,nan,53.73,nan,26.46,45.77,40.55,33.72
48.3,nan,52.8,nan,24.75,45.52,40.74,33.79
53.17,nan,47.5,nan,24.9,45.87,40.85,33.87
52.54,nan,52.46,nan,25.09,45.94,40.54,33.77
50.52,nan,52.51,nan,25.27,46.03,40.38,33.75
51.18,nan,53.42,nan,25.3,45.89,40.39,33.55
51.27,nan,53.28,nan,25.93,46.21,40.56,33.93
49.43,nan,49.91,nan,24.49,45.9,40.21,33.76
50.3,nan,51.66,nan,24.17,45.85,40.39,33.74
50.67,nan,50.76,nan,24.19,45.9,40.45,34.15
53.15,nan,52.31,nan,25.21,45.87,40.85,34.16
48.08,nan,53.62,nan,25.26,45.77,40.62,34.17
46.41,nan,52.16,nan,23.74,45.79,41.01,33.9
51.69,nan,50.65,nan,24.85,42.45,40.45,34.05
47.43,nan,54.28,nan,26.77,45.83,40.57,33.47
45.0,nan,56.79,nan,23.64,46.04,40.58,34.08
49.71,nan,55.18,nan,24.39,46.03,40.88,33.87
48.42,nan,53.07,nan,25.52,45.85,40.49,33.71
49.23,nan,50.6,nan,24.96,46.07,40.64,34.1
50.15,nan,51.78,nan,25.28,45.93,40.61,34.56
46.51,nan,51.27,nan,25.31,45.98,40.56,34.66
49.8,nan,49.24,nan,24.61,46.03,40.66,34.12
51.06,nan,54.28,nan,26.64,45.77,40.83,33.81
47.98,nan,52.95,nan,25.94,45.86,40.44,34.19
50.09,nan,49.68,nan,24.27,46.01,40.57,35.0
46.91,nan,51.34,nan,24.86,46.01,40.32,34.15
51.95,nan,53.47,nan,24.44,46.17,40.68,34.23
47.74,nan,53.87,nan,19.59,45.89,40.39,34.21
47.01,nan,52.74,nan,24.52,46.25,40.39,34.37
48.95,nan,50.94,nan,23.83,46.02,40.24,34.46
49.69,nan,53.7,nan,25.32,45.86,40.44,33.81
53.52,nan,53.25,nan,24.72,45.83,40.48,34.03
51.66,nan,52.78,nan,24.79,46.26,40.4,34.28
52.21,nan,54.99,nan,24.33,46.02,40.45,34.32
48.34,nan,52.35,nan,26.25,45.99,40.56,33.48
47.41,nan,53.62,nan,25.35,46.05,40.65,33.8
50.63,nan,51.93,nan,25.87,45.78,40.63,33.59
49.16,nan,53.7,nan,25.74,46.01,40.5,33.94
54.28,nan,49.73,nan,26.03,45.88,40.41,33.71
47.21,nan,52.78,nan,25.57,45.82,40.49,34.04
50.66,nan,52.78,nan,24.91,46.01,40.5,33.95
54.43,nan,55.33,nan,25.84,43.92,40.38,33.34
49.51,nan,54.98,nan,23.44,46.21,40.41,34.57
49.44,nan,52.11,nan,25.48,45.93,40.53,33.93
49.53,nan,55.64,nan,25.16,45.99,40.5,33.61
49.12,nan,54.25,nan,25.51,45.88,40.42,33.96
47.65,nan,54.36,nan,25.21,46.07,40.47,34.01
50.39,nan,54.21,nan,25.64,46.22,40.56,33.79
50.28,nan,53.63,nan,25.45,46.19,40.19,34.23
52.33,nan,53.82,nan,25.01,45.85,40.56,33.21
51.23,nan,58.3,nan,25.35,46.12,40.73,33.38
49.46,nan,54.24,nan,25.48,46.2,40.85,33.69
50.68,nan,53.64,nan,24.45,46.07,40.68,33.88
47.31,nan,51.64,nan,24.65,45.84,40.54,34.28
50.45,nan,53.83,nan,24.17,45.92,40.39,33.76
53.92,nan,57.34,nan,25.57,45.89,41.15,26.04
50.39,nan,52.77,nan,25.26,46.06,40.53,33.41
51.46,nan,54.1,nan,25.79,46.06,40.65,33.87
48.6,nan,51.33,nan,24.45,45.87,40.55,33.44
51.96,nan,52.16,nan,25.6,46.26,40.14,34.09
51.68,nan,53.32,nan,24.99,46.07,40.25,33.8
48.95,nan,51.16,nan,25.08,46.29,40.72,33.58
52.21,nan,55.5,nan,26.35,46.03,40.57,33.86
52.32,nan,54.27,nan,26.13,45.94,40.68,33.44
51.04,nan,51.68,nan,25.72,45.87,40.71,33.72
51.69,nan,54.66,nan,24.71,46.0,40.54,33.63
47.97,nan,53.22,nan,26.14,46.23,40.59,33.56
50.18,nan,52.44,nan,24.69,46.0,40.94,33.64
47.35,nan,52.51,nan,24.94,46.17,40.17,33.52
46.79,nan,55.37,nan,26.01,46.01,40.72,33.44
47.3,nan,51.12,nan,25.74,46.41,40.35,34.16
51.17,nan,51.39,nan,25.31,46.33,40.75,33.72
50.88,nan,54.9,nan,25.18,46.0,40.34,33.84
49.75,nan,52.44,nan,24.57,45.77,40.85,33.55
51.27,nan,52.83,nan,25.18,45.77,40.45,34.55
49.39,nan,51.73,nan,26.18,45.83,40.52,33.87
50.96,nan,52.01,nan,25.48,45.92,40.51,33.24
52.04,nan,51.18,nan,24.36,46.11,40.35,33.74
49.41,nan,54.2,nan,25.94,46.08,40.75,33.42
52.41,nan,54.63,nan,25.11,46.06,40.82,33.84
53.01,nan,53.71,nan,25.39,45.97,40.54,33.96
49.19,nan,53.57,nan,25.23,46.02,40.32,33.47
51.24,nan,55.99,nan,25.24,45.85,40.53,34.15
51.88,nan,54.09,nan,24.97,46.08,40.92,33.47
54.41,nan,50.88,nan,25.03,45.87,40.43,33.83
48.7,nan,53.45,nan,26.15,46.02,40.48,33.86
55.77,nan,55.23,nan,24.24,46.29,40.26,33.72
50.6,nan,52.82,nan,24.81,46.12,40.65,33.97
44.63,nan,54.38,nan,25.38,45.85,40.54,33.78
52.63,nan,53.99,nan,25.62,45.93,40.38,33.54
48.25,nan,55.87,nan,26.29,45.76,40.76,33.39
50.57,nan,53.88,nan,25.59,45.46,40.26,33.57
46.23,nan,52.2,nan,24.7,45.98,40.41,33.67
51.17,nan,53.11,nan,24.85,46.18,40.79,33.5
47.97,nan,53.94,nan,24.18,45.94,40.59,33.79
54.26,nan,55.27,nan,23.89,45.98,40.75,33.75
51.94,nan,50.76,nan,25.02,45.79,40.41,33.09
48.99,nan,53.63,nan,25.58,45.86,40.72,33.54
49.92,nan,52.08,nan,26.83,45.75,40.39,33.95
48.57,nan,56.04,nan,25.41,45.61,40.48,33.89
52.3,nan,51.47,nan,24.73,46.03,40.57,33.31
49.35,nan,55.87,nan,25.55,46.08,40.59,32.89
51.15,nan,55.95,nan,24.67,45.71,40.67,33.76
51.64,nan,51.97,nan,25.37,45.74,40.9,33.63
52.61,nan,53.52,nan,25.52,45.97,40.53,33.03
51.57,nan,52.59,nan,25.51,46.12,40.43,33.72
53.89,nan,54.6,nan,25.24,45.92,40.72,33.84
51.89,nan,55.52,nan,24.42,45.84,40.6,34.0
51.86,nan,54.52,nan,24.72,46.02,40.59,34.11
54.39,nan,53.58,nan,25.55,45.63,40.31,33.87
51.74,nan,51.55,nan,25.39,45.52,40.57,34.08
51.69,nan,52.66,nan,25.26,45.73,40.48,34.08
51.5,nan,53.05,nan,23.79,43.55,37.98,34.05
53.38,nan,53.85,nan,25.11,46.39,40.45,33.96
