0,0.06546874999999996
1,0.0655468749999999
2,0.0653125000000001
3,0.06539062500000004
4,0.06539062500000004
5,0.0655468749999999
6,0.06546874999999996
7,0.06546874999999996
8,0.0653125000000001
9,0.0653125000000001
10,0.06515625000000025
11,0.06499999999999995
12,0.06476562500000016
13,0.06460937499999986
14,0.06453124999999993
15,0.06421875000000021
16,0.06390625000000005
17,0.0637500000000002
18,0.06320312500000025
19,0.06296875000000002
20,0.06257812499999993
21,0.06234375000000014
22,0.061718750000000266
23,0.06132812500000018
24,0.06125000000000025
25,0.06046875000000007
26,0.06039062500000014
27,0.059921875000000124
28,0.059531250000000036
29,0.05851562500000007
30,0.05843750000000014
31,0.057968750000000124
32,0.05742187500000018
33,0.05687500000000023
34,0.05624999999999991
35,0.055625000000000036
36,0.05507812500000009
37,0.05437499999999984
38,0.053749999999999964
39,0.05304687500000016
40,0.05242187499999984
41,0.051718750000000036
42,0.05101562500000023
43,0.05031249999999998
44,0.04953125000000025
45,0.04867187500000014
46,0.04804687499999982
47,0.04718750000000016
48,0.04632812500000005
49,0.045546874999999876
50,0.04468750000000021
51,0.043984374999999964
52,0.04304687499999993
53,0.04218749999999982
54,0.04125000000000023
55,0.040390625000000124
56,0.03945312500000009
57,0.03859374999999998
58,0.03765624999999995
59,0.03664062499999998
60,0.03570312499999995
61,0.03484374999999984
62,0.033828124999999876
63,0.03281249999999991
64,0.03148437500000023
65,0.030781249999999982
66,0.029843749999999947
67,0.028437499999999893
68,0.02773437500000009
69,0.026718750000000124
70,0.025390625
71,0.024218750000000178
72,0.02312499999999984
73,0.022187499999999805
74,0.021015624999999982
75,0.020234374999999805
76,0.018906250000000124
77,0.018203124999999876
78,0.016875000000000195
79,0.015781249999999858
80,0.014687499999999964
81,0.01335937499999984
82,0.012343749999999876
83,0.011328124999999911
84,0.010312499999999947
85,0.008906249999999893
86,0.007968749999999858
87,0.0068749999999999645
88,0.005625000000000213
89,0.004375000000000018
90,0.003515624999999911
91,0.002031249999999929
92,0.0010937499999998934
93,-0.00023437500000023093
94,-0.0013281250000001243
95,-0.002109374999999858
96,-0.0034374999999999822
97,-0.004296875000000089
98,-0.005468749999999911
99,-0.006640625000000178
100,-0.007656250000000142
101,-0.009062500000000195
102,-0.010156250000000089
103,-0.011171875000000053
104,-0.012265624999999947
105,-0.013593750000000071
106,-0.014453125000000178
107,-0.015546875000000071
108,-0.016718749999999893
109,-0.018124999999999947
110,-0.01921874999999984
111,-0.02023437500000025
112,-0.021328125000000142
113,-0.022343750000000107
114,-0.0234375
115,-0.024531249999999893
116,-0.02546874999999993
117,-0.026562499999999822
118,-0.027499999999999858
119,-0.028593750000000195
120,-0.02937499999999993
121,-0.030546875000000195
122,-0.03156250000000016
123,-0.032500000000000195
124,-0.03351562500000016
125,-0.034453125000000195
126,-0.03539062500000023
127,-0.03632812499999982
128,-0.03726562499999986
129,-0.03820312499999989
130,-0.0390625
131,-0.03992187500000011
132,-0.04093750000000007
133,-0.04171875000000025
134,-0.04257812499999991
135,-0.04343750000000002
136,-0.044218750000000195
137,-0.04499999999999993
138,-0.045937499999999964
139,-0.04664062500000021
140,-0.047499999999999876
141,-0.048125000000000195
142,-0.04890624999999993
143,-0.04968750000000011
144,-0.05031249999999998
145,-0.05109375000000016
146,-0.051718750000000036
147,-0.05234374999999991
148,-0.05304687500000016
149,-0.053671875000000036
150,-0.05421874999999998
151,-0.05492187500000023
152,-0.05554687500000011
153,-0.056015625000000124
154,-0.056640625
155,-0.057656249999999964
156,-0.05773437499999989
157,-0.05828124999999984
158,-0.05867187499999993
159,-0.05968749999999989
160,-0.05968749999999989
161,-0.06007812499999998
162,-0.06085937500000016
163,-0.06078125000000023
164,-0.061562499999999964
165,-0.061875000000000124
166,-0.062187500000000284
167,-0.06226562500000021
168,-0.06273437500000023
169,-0.06328125000000018
170,-0.06320312500000025
171,-0.0637500000000002
172,-0.0635937499999999
173,-0.06398437499999998
174,-0.06437500000000007
175,-0.06437500000000007
176,-0.06460937499999986
177,-0.06476562500000016
178,-0.06484375000000009
179,-0.06499999999999995
180,-0.06499999999999995
