L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
nan,24.81,95.69,38.24,16.03,74.15,32.55,71.74
nan,21.45,95.01,37.2,15.2,74.4,32.77,71.75
nan,20.63,94.84,41.68,17.3,74.33,32.68,71.91
nan,24.77,95.28,34.79,15.75,74.65,33.18,71.86
nan,21.92,95.44,39.55,15.8,74.56,32.72,71.69
