L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
-0.002204589843750007,0.0015644531250000593,-0.0025136718750000606,-0.0006210937500000235,-0.0029956054687499886,0.0015747070312500597,-0.002465332031250031,0.02272851562500028
-0.0026821289062500323,0.0015234375000000577,-0.002154785156250054,-0.00052734375000002,-0.002670410156249997,0.0015776367187500598,-0.0027861328125000084,0.023248535156250215
-0.0026601562500000314,0.001501464843750057,-0.0022207031250000495,-0.000500976562500019,-0.0022763671875000724,0.0015161132812500575,-0.002821289062500003,0.023102050781250306
-0.002881347656250005,0.0015117187500000573,-0.002755371093750035,-0.00023144531250000877,-0.002513671875000026,0.0015659179687500593,-0.0019892578125000684,0.02304492187500036
-0.001788574218750054,0.0015703125000000595,-0.0029853515625000576,-0.0003588867187500136,-0.002389160156250056,0.0015219726562500577,-0.002503417968750067,0.0224326171875008
-0.0030703124999999984,0.001557128906250059,-0.002472656250000059,-0.0007441406250000282,-0.0028051757812499745,0.0016406250000000622,-0.002538574218750006,0.022130859375000804
-0.0025576171875000553,0.001557128906250059,-0.0027392578125000067,-0.0006826171875000259,-0.002288085937500052,0.0015249023437500578,-0.0027597656250000005,0.02187597656250083
-0.0023964843750000422,0.0015117187500000573,-0.002368652343750055,-0.0007485351562500284,-0.0027890625000000988,0.0015498046875000587,-0.002312988281250039,0.02172216796875081
-0.002069824218750037,0.001555664062500059,-0.0024580078125000376,-0.00020654296875000783,-0.002441894531250037,0.0015908203125000603,-0.003147949218749946,0.021528808593750816
-0.0021650390625000474,0.001505859375000057,-0.0027114257812500125,-0.0005654296875000214,-0.0021166992187500594,0.0016127929687500611,-0.0023569335937499714,0.02134423828125081
-0.0024257812500000156,0.0015952148437500605,-0.00213427734375006,-0.0007368164062500279,-0.0022426757812500364,0.0015644531250000593,-0.0024243164062500364,0.02080664062500079
-0.002159179687500054,0.0015410156250000584,-0.002674804687500053,-0.0006782226562500257,-0.002336425781250047,0.0015615234375000592,-0.003123046874999931,0.0211318359375008
-0.002311523437500018,0.0015688476562500595,-0.002213378906250084,-0.0006503906250000246,-0.0025400390625000893,0.001606933593750061,-0.002812499999999843,0.020726074218750785
-0.0024433593750000163,0.001637695312500062,-0.0021752929687500547,-0.0007880859375000299,-0.0026118164062500643,0.0015776367187500598,-0.0023774414062500346,0.02032177734375077
-0.003288574218749951,0.0016479492187500625,-0.0023320312500000884,-0.0008759765625000332,-0.0024023437500000425,0.00158203125000006,-0.0023745117187500275,0.01954101562500074
-0.002547363281250027,0.0015512695312500588,-0.0026455078125000586,-0.0008510742187500323,-0.0020698242187500507,0.0015776367187500598,-0.0026381835937500375,0.02029394531250077
-0.002894531249999957,0.0016215820312500615,-0.002597167968750057,-0.0009741210937500369,-0.0025122070312500328,0.0015087890625000572,-0.0022500000000000506,0.019668457031250745
-0.002390625000000035,0.0016171875000000613,-0.002078613281250058,-0.0011953125000000453,-0.002333496093750012,0.0016274414062500617,-0.0025561523437500136,0.019888183593750754
-0.0024506835937500027,0.001633300781250062,-0.0026630859374999413,-0.0007719726562500293,-0.0022148437499997647,0.001659667968750063,-0.002430175781250009,0.019592285156250742
-0.0024389648437499675,0.001636230468750062,-0.002942871093749952,-0.0008774414062500333,-0.0023481445312500127,0.0016479492187500625,-0.002594238281250008,0.01925683593750073
-0.0023276367187500327,0.001661132812500063,-0.0028535156249999832,-0.0010444335937500396,-0.0028549804687498168,0.0017065429687500647,-0.003420410156249838,0.01904003906250072
-0.002597167968750029,0.001636230468750062,-0.002494628906250018,-0.0009711914062500368,-0.0029707031250000154,0.001662597656250063,-0.002387695312500014,0.018663574218750707
-0.0028666992187497756,0.0016538085937500627,-0.002564941406250021,-0.0009448242187500358,-0.0017666015624999629,0.0016406250000000622,-0.0028461914062498164,0.018559570312500703
-0.002304199218750018,0.001662597656250063,-0.002154785156250061,-0.0009023437500000342,-0.0028666992187497964,0.0016582031250000628,-0.0023437500000000194,0.018934570312500718
-0.002972167968749745,0.0016992187500000644,-0.0024038085937500495,-0.0010781250000000409,-0.0027832031249997793,0.0017285156250000655,-0.0022705078125000028,0.018546386718750703
-0.0027495117187497434,0.0017270507812500654,-0.0028300781249999615,-0.0011704101562500444,-0.002151855468750019,0.0017314453125000656,-0.002825683593749795,0.018418945312500698
-0.002367187500000034,0.0016699218750000633,-0.001864746093750036,-0.0009038085937500343,-0.002771484374999751,0.0017211914062500652,-0.002852050781249782,0.0185068359375007
-0.0028725585937498244,0.001687500000000064,-0.0027260742187499437,-0.0010356445312500392,-0.0023818359374999723,0.001690429687500064,-0.002569335937499792,0.017727539062500672
-0.0028637695312497755,0.001686035156250064,-0.0031054687499999026,-0.001265625000000048,-0.0026601562499997053,0.0016787109375000636,-0.002422851562499974,0.018051269531250684
-0.0027817382812497723,0.0017446289062500661,-0.003038085937499907,-0.0011030273437500418,-0.002332031249999998,0.0017182617187500651,-0.0022529296874999882,0.018071777343750685
-0.0026557617187497606,0.001712402343750065,-0.002267578125000058,-0.0009404296875000356,-0.0023950195312499867,0.0016743164062500634,-0.002403808593750001,0.017573730468750666
-0.002790527343749717,0.0016743164062500634,-0.002118164062500018,-0.0013388671875000507,-0.0024785156250000315,0.0017109375000000648,-0.002274902343749982,0.01770117187500067
-0.0023291015624999564,0.001712402343750065,-0.002904785156249916,-0.0013037109375000494,-0.0023950195312499867,0.001687500000000064,-0.00251074218749979,0.01740966796875066
-0.002080078125000051,0.0016699218750000633,-0.002466796875000038,-0.00105615234375004,-0.0024594726562497393,0.0017578125000000666,-0.002071289062500016,0.01691162109375064
