76.76,67.84,76.48,66.15,99.01,133.39,90.43,100.73
76.45,66.76,76.04,65.37,99.32,133.46,90.42,100.92
75.89,67.03,76.27,68.22,99.14,133.50,90.58,100.97
76.44,67.39,76.26,66.93,98.99,133.74,90.32,100.86
75.99,66.36,76.57,67.49,98.95,133.53,90.49,100.98
76.41,66.18,76.25,66.93,99.03,133.67,90.69,100.94
76.33,66.67,76.69,67.32,99.19,133.69,90.58,100.95
76.56,66.91,76.24,67.20,99.23,133.69,90.51,100.90
76.03,66.45,76.45,67.57,99.31,133.22,90.57,100.78
76.76,66.08,76.56,67.61,99.18,133.52,90.66,100.87
76.75,66.96,76.37,67.10,99.16,132.76,90.57,100.96
76.25,67.47,76.43,66.69,99.18,133.75,90.45,100.80
76.32,66.97,76.25,67.83,99.26,133.24,90.48,101.06
76.01,67.18,76.03,66.32,99.10,133.77,90.66,101.00
76.62,67.16,75.95,67.41,99.42,133.57,90.58,101.02
76.37,66.88,75.84,65.61,99.20,133.47,90.52,100.87
76.07,66.57,76.29,66.80,99.40,133.13,90.48,100.90
75.72,66.99,76.35,66.85,99.34,134.48,90.36,100.92
76.29,66.71,76.79,66.77,99.40,134.54,90.53,100.87
76.31,67.42,76.47,66.45,99.19,133.52,90.55,100.97
76.16,66.76,76.71,67.91,99.02,133.66,90.57,100.98
76.92,67.41,76.48,67.48,99.25,133.99,90.59,101.02
76.34,66.00,76.49,67.77,99.45,133.75,90.76,101.13
76.46,67.66,76.11,66.74,99.42,133.83,90.54,100.91
76.72,66.32,75.78,68.00,99.29,133.70,90.56,101.03
76.17,67.51,76.22,67.77,99.45,133.53,90.67,101.08
76.74,66.83,76.83,67.32,99.18,133.66,90.62,101.00
76.66,67.92,75.60,67.43,99.42,133.55,90.49,101.07
76.42,66.49,76.62,67.73,99.28,133.56,90.77,100.98
75.76,67.35,76.57,66.60,99.45,134.23,90.77,101.10
76.55,67.31,76.61,67.45,99.19,133.49,90.75,101.11
76.13,66.62,75.86,66.13,99.20,133.78,90.63,100.97
76.25,66.95,76.92,68.36,99.27,133.67,90.62,101.04
76.23,66.95,76.28,66.60,99.30,134.11,90.47,101.12
76.14,67.14,76.58,67.04,99.30,133.29,90.55,100.93
76.17,68.09,76.39,66.43,99.54,133.84,90.64,101.07
76.28,66.22,76.29,66.96,99.35,133.60,90.57,101.25
76.01,66.82,77.11,66.85,99.35,133.40,90.72,101.23
76.43,67.44,76.26,68.39,99.31,133.85,90.79,101.10
76.37,67.19,76.33,66.88,99.36,133.75,90.63,101.31
76.12,66.50,76.68,67.42,99.38,133.54,90.62,101.22
76.80,67.56,76.26,67.05,99.35,133.69,90.68,101.11
76.38,68.18,76.33,67.13,99.46,133.82,90.70,101.27
76.27,67.00,76.09,67.11,99.40,134.11,90.63,101.11
76.12,67.34,76.92,67.15,99.24,133.74,90.87,100.98
76.07,66.93,76.06,67.94,99.50,133.66,90.66,101.06
76.50,66.85,75.75,66.57,99.22,133.69,90.78,100.99
76.51,66.75,76.16,67.47,99.43,133.66,90.82,100.95
76.23,66.39,76.55,68.04,99.54,134.17,90.55,101.02
76.54,65.17,76.95,67.22,99.19,133.97,90.80,101.00
76.29,67.65,76.75,66.82,99.38,133.91,90.53,100.86
76.42,67.64,76.32,66.89,99.55,133.67,90.57,100.99
76.45,66.43,76.46,67.48,99.57,133.88,90.84,101.00
76.74,66.40,76.86,68.09,99.53,133.78,90.48,100.95
76.41,67.94,76.93,66.77,99.31,133.78,90.65,100.76
76.72,66.88,76.39,67.73,99.46,133.98,90.56,101.06
76.06,65.65,76.95,66.28,99.25,133.96,90.77,101.00
76.69,67.16,76.73,67.47,99.33,134.00,90.38,101.07
77.04,67.43,76.86,67.42,99.36,133.79,90.72,100.87
76.60,67.30,76.24,67.13,99.59,134.44,90.87,100.97
76.11,66.22,76.41,67.68,99.54,133.90,90.70,101.13
76.49,67.80,76.20,68.54,99.42,133.98,90.77,101.03
76.24,66.78,76.24,68.32,99.45,133.86,90.76,101.11
76.40,66.89,76.64,67.78,99.56,133.77,90.46,101.16
76.11,66.91,76.06,67.98,99.50,133.89,90.58,101.20
76.21,66.33,76.07,66.56,99.41,133.79,90.42,100.94
76.37,66.46,76.21,67.43,99.70,134.06,90.85,100.96
76.20,66.67,76.50,67.51,99.36,133.42,90.72,101.01
76.33,66.45,75.53,67.38,99.31,133.59,90.56,101.14
76.67,67.37,76.05,67.54,99.62,133.78,90.77,101.11
76.69,66.93,76.42,66.98,99.41,133.58,90.77,101.28
76.35,66.04,76.16,66.31,99.31,133.67,90.67,101.16
76.20,66.98,76.51,66.99,99.36,133.56,90.74,100.93
76.00,67.54,76.83,67.60,99.34,133.34,90.62,101.06
76.49,66.29,76.08,67.66,99.56,134.11,90.72,100.91
76.34,66.86,76.96,67.06,99.48,134.17,90.82,101.26
76.43,66.83,76.78,67.48,99.10,133.86,90.70,101.15
76.79,67.44,75.82,66.86,99.46,133.77,90.77,101.08
76.62,67.03,76.56,67.62,99.33,133.72,90.66,101.11
76.40,67.69,76.78,67.99,99.68,133.93,90.63,101.05
76.59,67.02,76.19,67.64,99.31,133.73,90.55,101.09
76.75,67.13,76.22,67.06,99.52,133.86,90.55,101.07
75.84,66.82,76.20,67.81,99.39,133.62,90.56,101.02
76.44,67.19,76.91,67.48,99.55,133.97,90.60,100.94
76.52,66.99,76.60,67.25,99.43,133.88,90.60,101.07
76.85,66.56,76.51,67.75,99.54,133.91,90.63,101.20
77.03,67.14,76.28,67.26,99.30,133.84,90.62,100.94
76.57,66.13,76.29,68.12,99.47,133.85,90.48,101.08
76.50,67.40,76.80,67.12,99.44,133.69,90.66,100.65
76.76,66.79,75.77,66.57,99.40,134.04,90.55,100.89
76.00,67.03,76.49,66.26,99.20,133.90,90.68,100.90
75.81,67.20,76.11,67.15,99.54,133.70,90.74,101.06
76.48,67.50,76.06,68.88,99.50,133.68,90.68,101.02
76.16,67.07,76.06,66.63,99.40,133.91,90.86,101.38
76.63,68.29,76.89,67.79,99.35,137.75,90.93,101.13
76.52,67.23,76.15,67.48,99.40,133.39,90.75,101.24
76.03,68.28,76.08,67.28,99.60,133.65,90.63,100.76
76.85,67.12,76.48,67.13,99.34,133.86,90.52,101.18
76.35,67.37,76.32,66.73,99.34,133.78,90.80,101.16
76.49,67.03,76.37,67.17,99.41,133.62,90.84,101.15
76.22,66.46,76.57,67.11,99.62,134.52,90.68,101.97
76.48,67.25,76.75,67.80,99.49,133.89,89.21,101.06
75.94,66.97,76.97,67.72,99.55,134.34,90.57,100.92
76.47,66.99,77.04,66.63,99.39,132.85,90.87,100.93
76.19,66.53,76.45,67.39,99.45,133.94,90.39,101.15
76.79,67.98,76.50,66.75,99.54,133.91,90.75,101.00
76.55,67.84,76.45,67.55,99.47,134.07,90.60,101.20
76.43,67.43,76.67,67.42,99.36,133.81,90.80,101.03
76.31,67.43,76.45,67.66,99.76,133.82,90.60,101.06
76.42,66.37,76.36,67.55,99.38,134.12,90.70,101.01
76.07,67.40,76.54,66.87,99.41,133.70,90.64,100.88
76.34,65.64,76.74,67.07,99.36,133.79,90.82,105.46
76.59,67.29,76.32,67.35,99.36,133.43,90.58,100.77
76.26,67.35,76.53,68.44,99.47,133.85,90.70,101.07
76.48,68.24,76.60,67.26,99.31,133.82,90.59,100.97
76.28,67.93,76.72,67.14,99.43,133.30,90.65,100.85
76.32,68.70,76.41,67.35,99.42,133.82,90.66,100.99
76.49,67.21,76.21,68.14,99.37,133.74,90.72,100.98
76.39,66.52,76.07,66.81,99.74,134.24,90.78,100.98
76.97,66.64,76.64,67.35,99.60,133.96,90.89,101.21
76.44,66.82,76.43,67.38,99.47,133.99,90.74,101.08
76.65,65.23,76.40,68.89,99.65,133.69,90.68,100.93
76.43,67.03,76.39,67.47,99.62,133.62,90.96,101.04
76.61,65.98,76.72,66.91,99.32,133.90,91.00,100.82
76.65,66.31,76.15,66.31,99.48,134.00,90.77,101.06
76.52,67.17,76.00,66.44,99.68,134.06,90.74,100.80
76.69,67.31,76.27,67.31,99.49,133.86,90.54,101.10
76.58,67.50,76.62,65.96,99.58,133.81,90.70,101.02
75.98,66.85,76.24,67.13,99.42,133.79,90.60,100.92
76.70,66.55,76.39,67.03,99.52,133.67,90.73,101.06
76.71,67.39,76.63,67.78,99.32,133.85,90.65,101.21
76.45,67.26,76.41,67.23,99.53,133.71,90.74,100.88
76.12,66.12,76.73,67.88,99.49,133.69,90.75,101.06
76.79,65.94,75.93,67.84,99.71,133.71,90.78,101.30
76.24,66.11,76.47,66.92,99.56,134.05,90.71,100.96
76.69,66.03,76.55,66.27,99.39,132.38,90.95,100.80
76.55,66.70,76.12,66.78,99.45,133.16,90.74,100.73
77.02,67.34,76.17,66.77,99.59,133.61,90.60,101.00
76.51,67.39,76.96,66.17,99.54,133.21,90.69,100.90
76.44,67.19,76.31,67.06,99.62,133.12,90.70,100.97
76.45,67.09,76.34,68.13,99.44,133.51,90.90,100.86
76.44,66.82,76.58,66.88,99.39,133.68,90.62,101.01
76.43,66.82,76.04,67.44,99.56,133.19,90.61,100.95
76.06,67.34,75.83,66.73,99.45,133.38,90.46,101.04
76.59,67.28,76.33,67.57,99.41,133.38,90.64,100.73
76.05,66.34,75.98,66.52,99.75,133.48,90.64,101.02
76.54,68.32,76.50,67.92,99.44,133.17,90.67,100.85
76.11,68.18,76.58,67.35,99.55,133.28,90.63,101.07
76.30,67.22,76.30,67.15,99.41,132.79,90.53,101.27
76.73,66.93,76.56,66.34,99.52,133.57,91.08,101.16
76.70,67.10,76.34,66.99,99.73,133.61,90.74,101.14
76.42,67.77,76.69,68.62,99.76,138.95,89.24,99.21
76.54,68.67,76.46,66.99,99.46,133.28,90.53,101.19
76.20,67.24,76.12,66.58,99.38,133.63,90.95,101.07
76.63,66.14,76.13,67.90,99.55,133.14,90.71,101.18
76.61,67.48,76.13,67.43,99.33,133.46,90.78,101.19
76.40,68.05,76.55,67.08,99.60,134.68,90.64,101.05
76.34,66.86,76.34,67.24,99.65,134.33,90.82,101.13
76.49,66.58,75.89,67.34,99.43,135.36,90.80,101.00
76.20,66.97,77.09,67.00,99.41,134.95,90.68,101.02
76.60,67.20,76.18,67.06,99.58,134.08,90.66,101.14
76.42,66.68,76.69,67.59,99.67,135.10,90.86,101.04
76.37,66.66,76.19,66.75,99.66,135.72,90.74,101.06
76.39,67.77,76.40,67.02,99.53,135.60,90.73,100.97
75.87,67.78,76.47,67.62,99.51,136.37,90.79,101.08
76.80,67.10,76.49,67.39,99.50,135.61,90.63,101.05
76.30,66.77,76.46,67.12,99.60,135.56,90.81,101.01
76.11,67.83,75.75,67.23,99.37,135.61,90.95,100.86
75.65,66.67,76.31,66.90,99.43,135.79,90.67,100.77
76.24,67.00,76.55,67.57,99.44,135.87,90.88,100.91
76.58,67.84,76.44,67.86,99.28,135.87,90.81,100.93
76.47,66.90,76.42,67.42,99.59,135.80,90.34,101.08
76.24,67.34,76.22,68.26,99.28,135.93,90.75,101.19
76.38,67.32,76.26,67.00,99.33,135.64,90.77,101.05
76.46,66.52,76.56,66.64,99.49,135.54,90.88,101.02
76.12,66.45,76.92,67.25,99.53,135.40,90.54,101.40
76.12,67.77,76.95,67.81,99.54,135.47,90.73,101.11
76.80,67.28,76.15,67.80,99.46,135.86,90.48,100.93
76.44,67.99,76.46,66.67,99.78,135.57,90.65,101.08
76.74,66.83,76.56,66.80,99.65,136.05,90.62,101.28
76.54,66.68,76.29,67.07,99.53,135.69,90.85,101.07
76.06,68.91,75.86,67.61,99.48,135.96,90.79,101.09
76.88,67.25,76.61,65.71,100.01,142.77,90.69,101.03
76.33,66.18,76.09,67.76,99.52,135.41,90.78,101.18
76.70,66.57,76.77,66.02,99.81,135.80,90.60,101.29
76.11,67.29,76.20,68.07,99.68,135.69,90.57,101.22
76.59,67.03,76.47,67.20,99.52,135.94,90.69,101.07
76.28,67.54,76.63,67.20,99.66,135.76,90.76,101.01
76.25,67.48,76.53,66.20,99.50,135.92,90.71,101.16
77.10,67.93,76.06,66.98,99.60,135.31,90.80,101.23
76.54,66.98,76.29,68.14,99.58,135.86,90.81,101.15
75.80,67.37,76.26,67.25,99.59,135.72,90.83,101.09
76.36,67.60,76.38,67.16,99.41,135.73,90.82,101.24
76.82,66.46,76.53,66.78,99.50,135.61,90.66,101.01
75.94,67.29,75.95,67.38,99.31,135.65,91.05,101.01
76.16,66.25,76.58,66.78,99.39,135.94,90.80,101.16
76.07,67.41,76.21,67.11,99.58,135.44,90.52,101.15
76.36,67.14,76.51,67.75,99.32,135.56,90.72,100.97
76.27,66.67,76.64,67.25,99.54,135.47,90.61,101.02
76.76,67.02,76.65,67.49,99.50,135.75,90.66,101.09
