L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
0.07329052734374919,0.004375488281250166,0.07641357421874939,0.06858984375000085,0.07324072265624923,0.004378417968750166,0.07391455078124926,0.1123388671875008
0.07319677734374927,0.0043681640625001655,0.07646777343749936,0.06852539062500088,0.07332861328124923,0.004404785156250167,0.0737636718749993,0.11286328125000084
0.07320996093749924,0.004352050781250165,0.0764194335937494,0.0684755859375008,0.07324951171874927,0.004407714843750167,0.07372558593749928,0.11183935546875058
0.07322460937499925,0.004401855468750167,0.07643408203124932,0.06857812500000085,0.07314843749999923,0.004331542968750164,0.07364062499999924,0.11249121093750074
0.07329638671874933,0.004409179687500167,0.07646044921874938,0.06862646484375085,0.07323486328124926,0.004391601562500166,0.07361718749999924,0.11263476562500074
0.0731557617187493,0.004384277343750166,0.07637402343749938,0.06861914062500082,0.07317919921874926,0.004344726562500165,0.07364501953124925,0.11289111328125083
0.07334179687499923,0.004395996093750167,0.07641796874999934,0.06863525390625075,0.07318066406249926,0.004404785156250167,0.0736948242187492,0.10784472656250049
0.07309277343749923,0.004466308593750169,0.07627880859374936,0.06863818359375085,0.07317041015624923,0.004413574218750167,0.0737021484374992,0.11284277343750079
0.07324218749999924,0.004429687500000168,0.07641210937499937,0.06864404296875085,0.07314404296874924,0.004381347656250166,0.07364208984374923,0.11279589843750065
0.0731088867187493,0.004390136718750166,0.07635791015624935,0.06874951171875085,0.07319677734374924,0.0044194335937501675,0.07359228515624919,0.11298046875000085
0.07313671874999925,0.004387207031250166,0.0763535156249994,0.06853710937500081,0.07301513671874918,0.004378417968750166,0.07361279296874926,0.11284423828125084
0.07307226562499922,0.004363769531250165,0.07639160156249936,0.06878320312500083,0.07313085937499925,0.004325683593750164,0.07364794921874923,0.11284716796875069
0.07318359374999922,0.0043930664062501665,0.07635937499999938,0.0685766601562508,0.07312060546874932,0.004365234375000165,0.07360107421874926,0.11298193359375078
0.07321874999999922,0.0043945312500001665,0.0763520507812493,0.06851660156250083,0.07307666015624925,0.004409179687500167,0.07374023437499926,0.11304345703125068
0.07316308593749926,0.004375488281250166,0.07626708984374937,0.06843750000000082,0.07308984374999926,0.004388671875000166,0.07358789062499924,0.11290576171875069
0.07315722656249926,0.004369628906250166,0.07618212890624934,0.06847412109375078,0.07319824218749926,0.004431152343750168,0.07366406249999927,0.1128105468750007
0.07310156249999925,0.004391601562500166,0.07629345703124937,0.06855908203125086,0.07328173828124923,0.0044208984375001675,0.07357617187499924,0.11280322265625076
0.07313818359374923,0.004372558593750166,0.07645166015624938,0.06872021484375083,0.07287597656249922,0.004385742187500166,0.07359521484374928,0.1125981445312507
0.0731484374999993,0.0043403320312501645,0.07632421874999937,0.06850634765625085,0.07308984374999924,0.004387207031250166,0.07342968749999923,0.11249560546875076
0.07310449218749926,0.004352050781250165,0.07605029296874936,0.06861181640625078,0.07303564453124928,0.004390136718750166,0.07356591796874921,0.11255126953125072
0.07311474609374927,0.004365234375000165,0.07624511718749935,0.06860595703125077,0.0731616210937493,0.004416503906250167,0.07365087890624925,0.11258203125000066
0.07304736328124925,0.004387207031250166,0.07635644531249938,0.06852685546875076,0.0730957031249993,0.004428222656250168,0.07373583984374923,0.11241503906250078
0.0731132812499993,0.004331542968750164,0.0763417968749994,0.0683994140625008,0.07322900390624923,0.004401855468750167,0.07349707031249925,0.11276660156250082
