L1-APD1,L1-APD2,L2-APD1,L2-APD2,L3-APD1,L3-APD2,L4-APD1,L4-APD2
20.33,33.27,138.74,20.75,22.04,88.47,39.13,12.3
18.19,37.32,138.2,25.22,22.43,88.76,40.38,12.84
